chipName,chipTime,class,x,y,w,h,conf,lat,lon,verification
20190529_154120_1008_3B_Visual_clip_r1537c3585,29-May-2019 15:41:20,boat,410964.24432,2704605.216288,6.748672,9.509888,0.867078,24.4524692883824,-81.8784551453066,
20190529_154120_1008_3B_Visual_clip_r2049c1537,29-May-2019 15:41:20,none,,,,,,,,
20190529_154120_1008_3B_Visual_clip_r2049c2049,29-May-2019 15:41:20,none,,,,,,,,
20190529_154120_1008_3B_Visual_clip_r2049c2561,29-May-2019 15:41:20,none,,,,,,,,
20190529_154120_1008_3B_Visual_clip_r2049c3073,29-May-2019 15:41:20,none,,,,,,,,
20190529_154120_1008_3B_Visual_clip_r2049c3585,29-May-2019 15:41:20,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r0513c0513,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r0513c1025,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r0513c1537,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r0513c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c0001,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c0513,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c1025,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c1537,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c2561,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c3073,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1025c3585,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1537c0001,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1537c0513,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1537c1025,29-May-2019 15:41:21,boat_wake,402803.780832,2702648.816736,31.276032,21.874176,0.65649,24.4343128734542,-81.9588267497493,
20190529_154121_1008_3B_Visual_clip_r1537c1537,29-May-2019 15:41:21,boat,404648.300256,2702645.179488,7.030784,8.455168,0.431378,24.4343942485799,-81.9406325273627,
20190529_154121_1008_3B_Visual_clip_r1537c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1537c2561,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1537c3073,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r1537c3585,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c0001,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c0513,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c1025,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c1537,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c2561,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c3073,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2049c3585,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c0001,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c0513,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c1025,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c1537,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c2561,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c3073,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r2561c3585,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3073c0513,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3073c1025,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3073c1537,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3073c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3073c2561,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3073c3073,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3585c1537,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3585c2049,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3585c2561,29-May-2019 15:41:21,none,,,,,,,,
20190529_154121_1008_3B_Visual_clip_r3585c3073,29-May-2019 15:41:21,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0001c2049,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0001c2561,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0001c3073,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0001c3585,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c0001,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c0513,30-May-2019 15:02:44,boat,401645.431008,2702120.041824,4.01152,6.894592,0.664988,24.4294649359118,-81.9702158942662,
20190530_150244_0f2d_3B_Visual_clip_r0513c1025,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c1537,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c2049,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c2561,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c3073,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r0513c3585,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c0001,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c0513,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c1025,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c1537,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c2049,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c2561,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c3073,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1025c3585,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c0001,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c0513,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c1025,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c1537,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c2049,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c2561,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c3073,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r1537c3585,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2049c0513,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2049c1025,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2049c1537,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2049c2049,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2049c2561,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2049c3073,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2561c1537,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2561c2049,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2561c2561,30-May-2019 15:02:44,none,,,,,,,,
20190530_150244_0f2d_3B_Visual_clip_r2561c3073,30-May-2019 15:02:44,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0001c0513,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0001c1025,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0001c1537,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0001c2049,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c0513,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c1025,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c1537,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c2049,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c2561,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c3073,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r0513c3585,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c0513,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c1025,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c1537,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c2049,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c2561,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c3073,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c3585,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1025c4097,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c0001,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c0513,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c1025,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c1537,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c2049,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c2561,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c3073,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c3585,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r1537c4097,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2049c0001,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2049c0513,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2049c1025,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2049c1537,30-May-2019 15:02:45,boat,404431.016544,2703466.746912,7.194112,8.324608,0.99808,24.4418001048212,-81.9428309507724,
20190530_150245_0f2d_3B_Visual_clip_r2049c2049,30-May-2019 15:02:45,boat,406072.184928,2703859.050528,6.173696,8.283648,0.994319,24.445442885595,-81.9266676632849,
20190530_150245_0f2d_3B_Visual_clip_r2049c2561,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2049c3073,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2049c3585,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2561c0001,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2561c0513,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2561c1025,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2561c1537,30-May-2019 15:02:45,none,,,,,,,,
20190530_150245_0f2d_3B_Visual_clip_r2561c2049,30-May-2019 15:02:45,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r0513c0513,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r0513c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r0513c1537,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r0513c2049,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r0513c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c0513,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c1537,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c2049,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c3073,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c3585,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1025c4097,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c0513,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c1537,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c2049,31-May-2019 15:43:03,boat,406425.931488,2704915.019808,6.92736,7.674368,0.714385,24.4550002394776,-81.9232475279762,
20190531_154303_1034_3B_Visual_clip_r1537c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c3073,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c3585,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r1537c4097,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c0001,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c0513,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c1537,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c2049,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c3073,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2049c3585,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c0001,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c0513,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c1537,31-May-2019 15:43:03,boat,404096.917728,2702414.79888,8.156672,9.78176,0.786435,24.4322798728603,-81.9460557453533,
20190531_154303_1034_3B_Visual_clip_r2561c2049,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c3073,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r2561c3585,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c0001,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c0513,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c1537,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c2049,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c3073,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3073c3585,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3585c1025,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3585c1537,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3585c2049,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3585c2561,31-May-2019 15:43:03,none,,,,,,,,
20190531_154303_1034_3B_Visual_clip_r3585c3073,31-May-2019 15:43:03,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0001c0513,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0001c1025,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0001c1537,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0001c2049,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c0513,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c1025,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c1537,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c2049,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c2561,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c3073,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r0513c3585,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c0513,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c1025,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c1537,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c2049,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c2561,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c3073,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c3585,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1025c4097,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1537c0001,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1537c0513,12-Jun-2019 15:40:11,boat,401635.159392,2704582.72464,7.809024,10.113024,0.99833,24.4517034558234,-81.9704874542531,
20190612_154011_1012_3B_Visual_clip_r1537c1025,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1537c1537,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1537c2049,12-Jun-2019 15:40:11,boat_wake,406998.77616,2704748.052,40.922624,57.699328,0.690481,24.4535268282207,-81.9175852108476,
20190612_154011_1012_3B_Visual_clip_r1537c2561,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r1537c3073,12-Jun-2019 15:40:11,boat_wake,410346.91056,2704303.530528,9.267712,13.392896,0.920149,24.4497093565372,-81.8845263701325,
20190612_154011_1012_3B_Visual_clip_r1537c3585,12-Jun-2019 15:40:11,boat,411372.477792,2704743.207456,10.473984,13.311488,0.8409,24.4537387897403,-81.8744363534196,
20190612_154011_1012_3B_Visual_clip_r1537c3585,12-Jun-2019 15:40:11,boat,410986.863456,2704534.70928,9.235456,10.274816,0.991914,24.4518338580339,-81.87822758462,
20190612_154011_1012_3B_Visual_clip_r1537c4097,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2049c0001,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2049c0513,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2049c1025,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2049c1537,12-Jun-2019 15:40:11,boat,404321.913696,2703526.543392,8.202752,8.148992,0.974977,24.4423333860588,-81.9439112061536,
20190612_154011_1012_3B_Visual_clip_r2049c2049,12-Jun-2019 15:40:11,boat,406586.22192,2703646.065696,11.348992,14.12096,0.935312,24.4435504943732,-81.9215828364458,
20190612_154011_1012_3B_Visual_clip_r2049c2049,12-Jun-2019 15:40:11,boat,406660.366176,2702917.683744,7.092736,7.609344,0.951316,24.4369772275067,-81.9208036523055,
20190612_154011_1012_3B_Visual_clip_r2049c2561,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2049c3073,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2049c3585,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2561c1025,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2561c1537,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2561c2049,12-Jun-2019 15:40:11,boat,406371.71952,2702328.95184,6.636544,7.900672,0.995288,24.4316432699498,-81.9236121604112,
20190612_154011_1012_3B_Visual_clip_r2561c2561,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2561c3073,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154011_1012_3B_Visual_clip_r2561c3585,12-Jun-2019 15:40:11,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r0513c0001,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r0513c0513,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r0513c1025,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r0513c1537,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1025c0001,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1025c0513,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1025c1025,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1025c1537,12-Jun-2019 15:40:12,boat,404490.984672,2702351.721696,8.338944,8.426496,0.924761,24.4317345074999,-81.942164571436,
20190612_154012_1012_3B_Visual_clip_r1025c2049,12-Jun-2019 15:40:12,boat,406389.253344,2702466.2136,6.316032,8.379392,0.98669,24.4328838813381,-81.92344823902,
20190612_154012_1012_3B_Visual_clip_r1025c2561,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1025c3073,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1025c3585,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c0001,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c0513,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c1025,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c1537,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c2049,12-Jun-2019 15:40:12,boat_wake,405807.599328,2701235.965152,15.184896,15.882752,0.939444,24.4217388848039,-81.9291041485564,
20190612_154012_1012_3B_Visual_clip_r1537c2561,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c3073,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r1537c3585,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c0001,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c0513,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c1025,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c1537,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c2049,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c2561,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c3073,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2049c3585,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2561c0513,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2561c1025,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2561c1537,12-Jun-2019 15:40:12,none,,,,,,,,
20190612_154012_1012_3B_Visual_clip_r2561c2049,12-Jun-2019 15:40:12,none,,,,,,,,
